road_type,year,verify_install_year,len,adj_len,road_type_recode,verify_install_type,install_len,upgrade1_len,upgrade1_len_replaced,upgrade2_len,upgrade2_len_replaced
Local,2020,,,4.698094213565581,,PL,3.7257096631824433,1.184552691659282,0.533788993156976,0,0.3216208518808319
Local,2021,,,0.5503558284398288,,BUF,0.5503558284398288,0,0,0,0
Local,2021,,,168.89767474848333,,LSB,169.54786472144738,0,0.6501899729640471,0,0
Local,2021,,,0,,N,1.6945203350686748,0,1.6945203350686748,0,0
Local,2021,,,0,,None,1.0837797892423393,0,1.0837797892423393,0,0
Local,2021,,,7.250872253682313,,PBL,3.179488349239169,3.8957819364598953,0.34674593721053687,0.5223479051937856,0
Local,2021,,,4.610836132506374,,PL,3.7257096631824433,1.184552691659282,0.6210470742161833,0,0.3216208518808319
Local,2022,,,0.5503558284398288,,BUF,0.5503558284398288,0,0,0,0
Local,2022,,,168.89767474848333,,LSB,169.54786472144738,0,0.6501899729640471,0,0
Local,2022,,,0,,N,1.6945203350686748,0,1.6945203350686748,0,0
Local,2022,,,0,,None,1.0837797892423393,0,1.0837797892423393,0,0
Local,2022,,,7.250872253682313,,PBL,3.179488349239169,3.8957819364598953,0.34674593721053687,0.5223479051937856,0
Local,2022,,,4.610836132506374,,PL,3.7257096631824433,1.184552691659282,0.6210470742161833,0,0.3216208518808319
